Reaction_ID,CORDA_Score
34DHPEAR,1
DOPA4SFt,-1
EX_dopa4sf_e,-1
DOPA4GLCURt,3
EX_dopa4glcur_e,-1
DOPA3GLCURt,3
EX_dopa3glcur_e,-1
DOPACHRMDC,-1
CE5026t,3
GGTe_1,2
CYSGLYPTASEe_1,-1
CE1261t,-1
DOPAOQNOX,-1
DOPACCL,-1
DOPAOQCYS,-1
LACROX,-1
NADPQNOXR,3
NADQNOXR,3
DACT,-1
DACGST,3
TYRDHINDOX,1
4GLU56DIHDINDt,-1
EX_4glu56dihdind_e,-1
5CYSDOPAt,-1
EX_5cysdopa_e,-1
CE5025t,3
EX_CE5025_e,-1
CE2172t,-1
EX_CE2172_e,-1
CE5629t,-1
EX_CE5629_e,-1
ACER11r,3
ACER12r,3
ACER21g,3
ACER22g,3
ACER23g,3
ACER31r,3
BGAL1e,3
BGAL1l,3
BGAL2l,3
BGAL3l,3
CRMte,-1
DES21,3
EX_gd3_hs_e,-1
EX_gluside_hs_e,-1
EX_gm3_hs_e,-1
GA1tl,-1
GALGLUSIDEtg2,-1
GALGLUSIDEtl2,-1
GBA2e,3
GD3tg,-1
GD3tl,-1
GLA2l,3
GLUSIDEte,-1
GLUSIDEtg,-1
GLUSIDEtl,-1
GM1tg,-1
GM1tl,-1
GM2tg,-1
GM2tl,-1
HEXA1l,3
HEXA2l,3
HEXA3e,3
HEXAHBl,3
NEU11l,3
NEU21,3
NEU22,3
NEU23,3
NEU24,3
NEU25,3
NEU310e,-1
NEU31e,3
NEU32e,3
NEU33e,3
NEU34e,3
NEU35e,3
NEU36e,3
NEU37e,3
NEU38n,3
NEU39e,3
SMS1S2,3
SMS21e,3
SMSn,-1
SPHK11,3
SPHK21n,3
SPHK22n,3
SPHMYLNte,-1
SPHMYLNtl2,-1
SPMD3n,3
ST8SIA13e,3
RE3477C1,-1
NO2t2r,-1
NH4tr,-1
WHTSTSTERONEtr,-1
UDPGALt2n,-1
UDPGALt2r,-1
TETTET6COAtm,-1
TETPENT6COAtm,-1
TETPENT3COAtm,-1
THCRMtl,-1
PCHOL_HStn,-1
CHOLPtn,-1
DAG_HStg,-1
PHCRMtg,-1
PHCRMter,-1
SPHGNtn,-1
SPHGNtg,-1
SPHINGStn,-1
SPHINGStg,-1
EX_cmpacna_e,-1
EX_gd2_hs_e,-1
EX_gd1a_hs_e,-1
DHCRMtg,-1
DHCRMter,-1
GDA1tn,-1
PHSPHINGStg,-1
PHSPHINGStr,-1
PHSGPL11c,-1
SK_34dhpac_c,-1
34DHPEt,-1
EX_34dhpe_e,-1
DM_no2_c,-1
DM_ts3_c,-1
DM_sph1p_n,-1
DM_sphs1p_n,-1
DM_gm1_hs_n,-1
DM_gda1_hs_n,-1
DM_6hddopaqn_c,-1
GALSIDEter,-1
GALSIDEtn,-1
CERT1tn,-1
Rtotalter,-1
Rtotaltg,-1
DM_phsph1p_c,-1
GD1Atg,-1
GD1Atn,-1
ATPtg,-1
GD1Btl,-1
DM_gd3_hs_l,-1
DM_gd3_hs_g,-1
GD3tlc,-1
GD3tm,-1
DM_pail35p_hs_n,-1
DM_gd3_hs_m,-1
CATr,-1
S2L2N2M2Mtl,-1
DM_pcreat_c,-1
DM_k_g,-1
DM_na1_r,-1
DM_na1_x,-1
DM_na1_g,-1
DM_na1_c,-1
DM_thm_m,-1
DM_retn_n,-1
DM_hhxdcal_c,-1
DM_15HPET_n,-1
DM_15HPET_x,-1
DM_15HPET_r,-1
SK_Ser_Gly_Ala_X_Gly_r,-1
EX_pail_hs_e,-1
EX_CE1243_e,-1
EX_CE5026_e,-1
EX_5cysgly34dhphe_e,-1
EX_CE1261_e,-1
EX_galgluside_hs_e,-1
EX_ga1_hs_e,-1
EX_gm1_hs_e,-1
EX_gm2_hs_e,-1
EX_gm1b_hs_e,-1
EX_gd1b_hs_e,-1
EX_gt1b_hs_e,-1
HMR_0002,3
HMR_0003,3
HMR_0008,3
HMR_0015,-1
HMR_0016,-1
HMR_0017,-1
HMR_0019,3
HMR_0020,-1
BUTt,3
HMR_0156,2
FA40COAtm,-1
HMR_0164,3
HMR_0165,2
HMR_0166,-1
HMR_0167,3
HMR_0168,2
HMR_0170,3
HMR_0171,2
HMR_0172,-1
HMR_0176,3
HMR_0177,2
HMR_0178,-1
HMR_0180,2
HMR_0182,-1
HMR_0183,3
HMR_0184,2
HMR_0185,-1
HMR_0188,3
FACOAE120,3
HMR_0191,3
HMR_0192,3
HMR_0193,3
HMR_0194,3
FACOAE140,3
HMR_0200,3
HMR_0201,3
HMR_0203,3
HMR_0204,3
HMR_0206,3
HMR_0207,3
HMR_0208,3
HMR_0209,3
HMR_0210,3
HMR_0211,3
HMR_0214,3
HMR_0215,3
FACOAE161,3
HMR_0232,3
HMR_0233,3
HMR_0234,3
HMR_0235,3
HMR_0238,3
HMR_0239,3
HMR_0240,3
HMR_0241,3
HMR_0242,3
HMR_0243,3
HMR_0244,3
HMR_0245,3
HMR_0246,3
HMR_0247,3
HMR_0253,3
HMR_0254,3
HMR_0255,3
HMR_0256,3
HMR_0257,3
FACOAL1812,3
HMR_0260,3
HMR_0261,3
HMR_0267,3
HMR_0268,3
HMR_0270,3
HMR_0271,3
HMR_0272,3
HMR_0273,3
HMR_0276,3
HMR_0277,3
HMR_0278,3
HMR_0279,3
HMR_0280,3
HMR_0281,3
HMR_0287,3
HMR_0288,3
HMR_0289,3
HMR_0290,3
HMR_0291,3
HMR_0292,3
HMR_0293,3
HMR_0296,3
HMR_0297,3
HMR_0298,3
HMR_0299,3
HMR_0300,3
HMR_0301,3
HMR_0302,3
HMR_0303,3
HMR_0304,3
HMR_0305,3
HMR_0306,3
HMR_0307,3
HMR_0308,3
HMR_0309,3
HMR_0310,3
HMR_0311,3
HMR_0317,3
HMR_0319,3
HMR_0321,3
HMR_0322,3
HMR_0323,3
HMR_0324,3
HMR_0325,3
HMR_0326,3
HMR_0327,3
HMR_0328,3
HMR_0329,3
ACChex,3
HMR_0343,3
HMR_0344,3
HMR_0345,3
HMR_0346,3
HMR_0347,3
FACOAE1839Z12Z15Z,3
HMR_0354,3
HMR_0358,3
HMR_0359,3
HMR_0362,3
HMR_0363,3
HMR_0366,3
HMR_0367,3
HMR_0370,3
HMR_0371,3
HMR_0374,3
HMR_0375,3
HMR_0378,3
HMR_0380,3
HMR_0381,3
HMR_0382,3
HMR_0383,3
HMR_0384,3
HMR_0385,3
HMR_0386,3
HMR_0387,3
HMR_0388,3
HMR_0389,3
HMR_0390,3
HMR_0391,3
HMR_0392,3
HMR_0393,3
HMR_0394,3
HMR_0395,3
FACOAE1829Z12Z,3
FACOAE1836Z9Z12Z,3
HMR_0406,3
HMR_0410,3
HMR_0414,3
HMR_0415,3
HMR_0418,3
HMR_0419,3
HMR_0422,3
HMR_0423,3
HMR_0426,3
HMR_0427,3
HMR_0428,3
HMR_0429,3
HMR_0430,3
HMR_0431,3
HMR_0432,3
HMR_0433,3
HMR_0434,3
HMR_0435,3
HMR_0436,3
HMR_0437,3
HMR_0438,3
HMR_0439,3
HMR_0467,-1
HMR_0469,-1
G3PD2,3
G3PD,3
HMR_0582,3
HMR_0586,3
HMR_0587,-1
HMR_0593,3
HMR_0597,3
HMR_0598,3
HMR_0601,3
HMR_0614,3
HMR_0625,3
HMR_0629,3
HMR_0634,3
HMR_0641,3
HMR_0642,3
ETHAAL,-1
HMR_0653,3
HMR_0654,3
HMR_0657,3
HMR_0672,3
HMR_0678,3
HMR_0750,1
HMR_0753,3
HMR_0758,1
HMR_0761,3
HMR_0763,-1
HMR_0765,3
HMR_0767,3
HMR_0769,-1
HMR_0770,3
HMR_0771,-1
SBPP3,3
HMR_0783,1
HMR_0793,3
HMR_0795,3
HMR_0803,3
HMR_0805,3
HMR_0806,3
HMR_0807,3
HMR_0808,3
HMR_0809,-1
HMR_0810,2
HMR_0811,3
HMR_0812,3
HMR_0814,3
HMR_0815,3
HMR_0816,3
HMR_0817,3
HMR_0819,3
HMR_0820,3
HMR_0821,3
HMR_0822,3
HMR_0823,3
HMR_0824,3
HMR_0825,3
HMR_0827,3
HMR_0828,3
HMR_0829,3
HMR_0830,3
HMR_0831,-1
HMR_0835,3
HMR_0836,3
HMR_0837,3
HMR_0839,3
HMR_0841,3
HMR_0842,3
HMR_0843,3
HMR_0844,3
HMR_0846,3
HMR_0847,3
HMR_0848,3
HMR_0849,3
HMR_0851,3
HMR_0852,3
HMR_0853,3
HMR_0854,3
HMR_0855,3
HMR_0859,3
HMR_0860,3
HMR_0864,2
HMR_0867,1
HMR_0868,1
HMR_0870,-1
HMR_0873,-1
HMR_0875,3
HMR_0876,3
HMR_0877,3
HMR_0878,3
HMR_0889,3
HMR_0890,3
HMR_0906,3
HMR_0907,-1
HMR_0908,2
HMR_0909,2
HMR_0910,3
HMR_0911,3
HMR_0912,-1
HMR_0913,-1
HMR_0942,3
HMR_0946,3
HMR_0950,3
HMR_0954,3
HMR_0960,3
HMR_0962,-1
HMR_0963,3
HMR_0966,-1
HMR_0979,-1
HMR_0981,3
HMR_0984,-1
HMR_0985,3
HMR_0986,3
HMR_0987,3
HMR_1030,1
HMR_1033,1
HMR_1037,1
HMR_1039,1
HMR_1077,2
HMR_1081,3
HMR_1084,3
HMR_1085,1
HMR_1095,-1
HMR_1102,3
HMR_1104,-1
HMR_1126,3
HMR_1127,3
HMR_1129,3
HMR_1135,-1
HMR_1242,-1
HMR_1243,-1
HMR_1280,3
HMR_1283,-1
HMR_1284,-1
HMR_1305,3
HMR_1306,-1
HMR_1307,3
HMR_1311,-1
PGESc,3
HMR_1315,-1
HMR_1316,-1
HMR_1317,-1
HMR_1318,-1
HMR_1321,3
HMR_1325,1
HMR_1329,1
HMR_1331,-1
HMR_1332,-1
HMR_1373,-1
HMR_1388,3
HMR_1390,3
HMR_1392,3
HMR_1465,3
SMO,3
LNSTLS,3
HMR_1477,3
HMR_1478,3
HMR_1479,3
HMR_1490,1
HMR_1493,1
HMR_1494,1
HMR_1495,3
C3STDH1,3
HMR_1502,1
HMR_1503,1
HMR_1504,1
HMR_1505,3
HMR_1509,3
CHLSTI_1,3
HMR_1516,3
DSMSTOLR,3
HMR_1532,3
HMR_1536,3
HMR_1538,3
HMR_1539,3
HMR_1540,3
HMR_1543,1
HMR_1544,1
HMR_1545,1
HMR_1546,3
HMR_1547,3
HMR_1548,1
HMR_1549,1
HMR_1550,1
HMR_1551,3
HMR_1552,3
HMR_1557,3
LTHSTRLOR,3
HMR_1565,3
HMR_1620,3
HMR_1623,-1
HMR_1627,3
HMR_1629,1
HMR_1630,1
HMR_1631,1
HMR_1637,3
HMR_1651,3
HMR_1653,3
HMR_1665,3
HMR_1666,3
HMR_1681,3
HMR_1685,3
HMR_1701,-1
HMR_1706,3
HMR_1735,3
HMR_1737,3
HMR_1738,3
HMR_1739,1
HMR_1740,1
HMR_1741,1
HMR_1742,2
HMR_1743,2
HMR_1744,-1
HMR_1745,-1
HMR_1746,3
HMR_1747,3
HMR_1748,3
HMR_1749,3
HMR_1750,3
HMR_1751,3
HMR_1752,-1
HMR_1753,-1
HMR_1754,3
HMR_1756,3
HMR_1758,-1
HMR_1759,-1
HMR_1760,3
HMR_1761,3
HMR_1762,3
HMR_1764,-1
HMR_1765,3
HMR_1766,3
HMR_1767,1
HMR_1768,1
HMR_1769,1
HMR_1770,2
HMR_1771,2
HMR_1781,2
HMR_1783,1
HMR_1785,2
HMR_1786,2
HMR_1807,3
HMR_1834,-1
HMR_1838,2
HMR_1847,1
HMR_1897,3
HMR_1916,3
HMR_1927,3
HMR_1928,3
HMR_1929,3
HMR_1940,1
HMR_1941,1
HMR_1944,1
HMR_1948,1
HMR_1949,1
HMR_1958,1
HMR_1962,3
HMR_1967,1
HMR_1968,1
HMR_1970,1
HMR_1971,1
HMR_1976,3
HMR_1979,1
HMR_1980,1
HMR_1981,1
HMR_1982,1
HMR_1983,1
HMR_1988,1
HMR_1989,1
HMR_1990,1
HMR_1991,1
HMR_1992,1
HMR_1993,1
HMR_1996,3
HMR_2002,-1
HMR_2007,1
HMR_2010,1
HMR_2011,1
HMR_2014,1
HMR_2016,2
HMR_2018,2
HMR_2029,3
HMR_2041,3
HMR_2087,-1
HMR_2088,3
HMR_2089,3
HMR_2090,-1
HMR_2114,-1
HMR_2127,-1
HMR_2190,3
HMR_2193,3
HMR_2210,3
HMR_2211,3
HMR_2215,3
HMR_2217,3
HMR_2218,3
HMR_2219,3
HMR_2259,3
HMR_2260,3
HMR_2261,3
HMR_2262,3
HMR_2263,3
HMR_2264,3
HMR_2265,3
HMR_2266,3
HMR_2267,3
HMR_2268,3
HMR_2269,3
HMR_2270,3
HMR_2281,3
HMR_2282,3
HMR_2284,3
DESAT16,3
HMR_2287,3
HMR_2288,3
HMR_2289,3
HMR_2292,3
HMR_2293,3
DESAT18,3
HMR_2295,3
HMR_2296,3
HMR_2332,3
HMR_2334,3
HMR_2336,3
HMR_2338,3
HMR_2342,3
HMR_2343,3
HMR_2344,3
HMR_2345,3
HMR_2347,3
HMR_2348,3
HMR_2349,3
HMR_2350,3
HMR_2353,3
HMR_2354,3
HMR_2355,3
HMR_2356,3
HMR_2359,3
HMR_2361,3
HMR_2362,3
HMR_2363,3
HMR_2364,3
HMR_2365,3
HMR_2368,3
HMR_2374,-1
HMR_2376,-1
HMR_2380,3
HMR_2391,-1
HMR_2393,-1
HMR_2395,3
HMR_2403,-1
HMR_2433,3
HMR_2434,3
HMR_2435,3
HMR_2436,3
HMR_2440,3
HMR_2457,3
HMR_2472,3
HMR_2484,3
HMR_2495,-1
HMR_2530,3
HMR_2533,3
HMR_2535,3
HMR_2537,3
HMR_2540,3
HMR_2541,3
HMR_2542,3
HMR_2543,3
HMR_2558,-1
HMR_2560,-1
HMR_2569,-1
HMR_2571,-1
HMR_2581,3
HMR_2585,3
HMR_2602,3
HMR_2603,3
HMR_2604,3
HMR_2608,3
HMR_2609,3
HMR_2610,3
HMR_2611,3
CARN140t_m,3
HMR_2613,3
HMR_2620,3
HMR_2621,3
HMR_2622,3
HMR_2624,3
HMR_2633,3
HMR_2634,3
HMR_2635,3
HMR_2644,3
HMR_2648,3
HMR_2649,3
HMR_2650,3
HMR_2651,3
HMR_2652,3
HMR_2653,3
CARN180t_m,3
HMR_2657,3
HMR_2659,3
VACCCPT1,3
HMR_2661,3
VACCCPT2,3
HMR_2666,3
HMR_2667,3
HMR_2668,3
HMR_2669,3
HMR_2670,3
HMR_2671,3
HMR_2673,3
HMR_2675,3
HMR_2676,3
HMR_2677,3
HMR_2679,3
HMR_2681,3
HMR_2682,3
HMR_2683,3
HMR_2684,3
HMR_2685,3
HMR_2686,3
HMR_2687,3
HMR_2688,3
HMR_2689,3
HMR_2690,3
HMR_2691,3
HMR_2692,3
HMR_2693,3
HMR_2695,3
HMR_2697,3
HMR_2699,3
HMR_2700,3
HMR_2701,3
HMR_2702,3
HMR_2703,3
HMR_2704,3
HMR_2705,3
HMR_2706,3
HMR_2707,3
HMR_2708,3
HMR_2709,3
HMR_2710,3
HMR_2711,3
HMR_2712,3
HMR_2713,3
HMR_2715,3
HMR_2718,3
HMR_2722,3
HMR_2727,3
HMR_2731,3
HMR_2733,3
HMR_2734,3
HMR_2735,3
HMR_2736,3
HMR_2737,3
HMR_2738,3
HMR_2739,3
HMR_2740,3
HMR_2741,3
CARN1829Z12Zt_m,3
CARN1836Z9Z12Zt_m,3
HMR_2753,3
HMR_2757,3
HMR_2760,3
HMR_2764,3
HMR_2768,3
HMR_2769,3
HMR_2770,3
HMR_2771,3
HMR_2772,3
HMR_2773,3
HMR_2774,3
HMR_2775,3
HMR_2776,3
HMR_2817,3
HMR_2819,3
HMR_2821,3
HMR_2827,3
HMR_2851,3
HMR_2852,3
HMR_2857,3
HMR_2859,3
HMR_2861,3
HMR_2862,3
HMR_2865,3
HMR_2866,3
HMR_2884,3
HMR_2886,3
HMR_2888,3
HMR_2890,3
HMR_2942,3
HMR_2943,3
HMR_2944,3
HMR_2945,3
HMR_2946,3
HMR_2947,3
HMR_2948,3
HMR_2951,3
HMR_2954,3
HMR_2955,3
HMR_2956,3
HMR_2961,3
HMR_2962,3
HMR_2963,3
HMR_2964,3
HMR_2965,3
HMR_2966,3
HMR_2967,3
HMR_2968,3
HMR_2969,3
HMR_2970,3
HMR_2971,3
HMR_2972,3
HMR_2973,3
HMR_2974,3
HMR_2975,3
HMR_2976,3
HMR_2977,3
HMR_2978,3
HMR_2979,3
HMR_2980,3
HMR_2982,3
HMR_2983,3
HMR_2985,3
HMR_2986,3
HMR_2988,3
HMR_2989,3
HMR_2990,3
HMR_2994,3
HMR_2998,3
HMR_2999,3
HMR_3001,3
HMR_3002,3
HMR_3003,3
HMR_3018,3
HMR_3021,3
HMR_3023,3
HMR_3053,-1
HMR_3054,-1
HMR_3055,-1
HMR_3056,-1
HMR_3057,3
HMR_3058,3
HMR_3059,3
HMR_3062,3
HMR_3063,3
HMR_3064,3
HMR_3065,3
HMR_3066,3
HMR_3067,3
HMR_3068,3
HMR_3069,3
HMR_3070,3
HMR_3071,3
HMR_3072,3
HMR_3073,3
ACOAO8p,3
HMR_3075,3
HMR_3076,3
HMR_3094,3
HMR_3095,3
HMR_3096,3
HMR_3097,3
HMR_3098,3
HMR_3099,3
HMR_3100,3
HMR_3101,3
HMR_3102,3
HMR_3106,-1
HMR_3107,3
HMR_3108,3
HMR_3109,3
HMR_3110,3
HMR_3111,3
HMR_3112,3
HMR_3113,3
HMR_3114,3
HMR_3115,3
HMR_3116,3
HMR_3117,3
KAT180_m,3
ACOADH160_m,3
HMR_3128,3
ACOADH120_m,3
ACOADH100_m,3
HMR_3149,3
ACOADH60_m,3
HMR_3170,3
HMR_3171,3
HMR_3172,3
HMR_3173,3
HMR_3174,3
HMR_3175,3
HMR_3176,3
HMR_3177,3
HMR_3178,3
HMR_3179,3
HMR_3180,3
HMR_3181,3
HMR_3182,3
HMR_3183,3
HMR_3184,3
HMR_3185,3
HMR_3186,3
HMR_3187,3
HMR_3188,3
HMR_3189,3
HMR_3190,3
HMR_3191,3
HMR_3192,3
HMR_3193,3
HMR_3194,3
HMR_3195,3
HMR_3196,3
HMR_3197,3
HMR_3198,3
HMR_3199,3
HMR_3200,3
HMR_3201,3
HMR_3202,3
HMR_3203,3
HMR_3204,3
HMR_3205,3
HMR_3218,3
HMR_3219,3
HMR_3220,3
HMR_3221,3
HMR_3222,3
HMR_3223,3
HMR_3224,3
HMR_3225,3
HMR_3229,3
HMR_3230,3
HMR_3231,3
HMR_3232,3
HMR_3233,3
HMR_3234,3
HMR_3235,3
HMR_3236,3
HMR_3237,3
HMR_3240,3
HMR_3241,3
HMR_3242,3
HMR_3243,3
HMR_3244,3
HMR_3245,3
HMR_3246,3
HMR_3247,3
HMR_3296,3
HMR_3321,3
HMR_3322,3
HMR_3326,3
HMR_3327,3
HMR_3328,3
HMR_3329,3
HMR_3330,3
HMR_3331,3
HMR_3332,3
HMR_3333,3
HMR_3334,3
HMR_3335,3
HMR_3336,3
HMR_3337,3
HMR_3338,3
HMR_3339,3
HMR_3340,3
HMR_3341,3
HMR_3342,3
HMR_3343,3
HMR_3344,3
HMR_3345,3
HMR_3346,3
HMR_3347,3
HMR_3348,3
HMR_3349,3
HMR_3350,3
HMR_3351,3
HMR_3352,3
HMR_3353,3
HMR_3396,-1
HMR_3397,-1
HMR_3398,3
HMR_3406,3
HMR_3407,3
HMR_3408,3
HMR_3409,3
HMR_3411,3
HMR_3413,3
HMR_3414,3
HMR_3416,3
HMR_3421,3
HMR_3422,3
HMR_3423,3
HMR_3424,3
HMR_3425,3
HMR_3426,3
HMR_3427,3
HMR_3428,3
HMR_3429,3
HMR_3431,3
HMR_3432,3
HMR_3433,3
HMR_3446,3
HMR_3447,3
HMR_3448,3
HMR_3449,3
HMR_3450,3
HMR_3451,3
HMR_3452,3
HMR_3453,3
HMR_3454,3
HMR_3455,3
HMR_3456,3
HMR_3457,3
HMR_3475,3
HMR_3478,-1
HMR_3491,3
HMR_3505,3
HMR_3520,-1
HMR_3522,3
HMR_3597,-1
HMR_3625,3
HMR_3626,3
HMR_3627,3
HMR_3628,3
HMR_3629,3
HMR_3630,3
HMR_3631,3
HMR_3633,3
HMR_3635,3
HMR_3636,3
HMR_3637,3
HMR_3639,3
HMR_3640,3
HMR_3642,3
HMR_3644,3
HMR_3645,3
HMR_3646,3
HMR_3647,3
HMR_3648,3
HMR_3649,3
HMR_3650,3
HMR_3651,3
HMR_3652,3
HMR_3653,3
HMR_3654,3
HMR_3655,3
HMR_3656,3
HMR_3657,3
HMR_3658,3
HMR_3659,3
HMR_3660,3
HMR_3662,3
HMR_3663,3
HMR_3664,3
HMR_3665,3
HMR_3666,3
HMR_3667,3
HMR_3668,3
HMR_3669,3
HMR_3670,3
HMR_3675,3
HMR_3677,3
HMR_3678,3
HMR_3679,3
HMR_3680,3
HMR_3681,3
HMR_3682,3
HMR_3684,3
HMR_3685,3
HMR_3686,3
HMR_3687,3
HMR_3688,3
HMR_3689,3
HMR_3690,3
HMR_3692,3
HMR_3694,3
HMR_3695,3
HMR_3696,3
HMR_3698,3
HMR_3699,3
HMR_3701,3
HMR_3703,3
HMR_3704,3
HMR_3705,3
HMR_3706,3
HMR_3707,3
HMR_3708,3
HMR_3709,3
HMR_3710,3
HMR_3711,3
HMR_3712,3
HMR_3713,3
HMR_3714,3
HMR_3715,3
HMR_3716,3
HMR_3717,3
HMR_3718,3
HMR_3719,3
HMR_3721,3
HMR_3722,3
HMR_3723,3
HMR_3724,3
HMR_3725,3
HMR_3726,3
HMR_3727,3
HMR_3728,3
HMR_3729,3
HMR_3734,3
HMR_3736,3
HMR_3737,3
HMR_3738,3
HMR_3739,3
HMR_3740,3
HMR_3741,3
ASPT,3
ARGDr,-1
HMR_3855,2
HMR_3859,3
HMR_3864,3
HMR_3867,-1
HMR_3915,3
HMR_3951,-1
HMR_3953,-1
HMR_3966,3
HMR_3996,-1
SMOX,-1
HMR_4079,3
HMR_4124,3
CYTDK2,3
NADS1,3
NADDP,3
HMR_4266,-1
NADPPPS,3
NADS1n,3
THRA,-1
UPPRT,3
HMR_4422,3
XYLR,2
HMGCOARx,3
XPPT,-1
DCTPD,-1
CHOLD,3
HMR_4700,3
HMR_4701,3
HMR_4702,-1
HMR_4756,3
PPPGO2_1,3
BILIRED2,3
HMR_4771,-1
PROAKGOX1,3
HMR_4777,3
HMR_4782,-1
HMR_4783,-1
HMR_4790,-1
HMR_4831,-1
SUCCt4_3,3
HMR_4955,-1
HMR_4957,-1
HMR_4964,3
GLNtm_1,-1
HMR_5249,-1
URIK2,3
HMR_5387,3
HMR_5389,3
METOX,1
HMR_5409,-1
FE2utm,3
CITt4_3,3
HMR_6359,1
HMR_6362,1
HMR_6363,1
HMR_6364,1
HMR_6365,1
HMR_6385,3
HMR_6397,3
HMR_6408,-1
HMR_6456,-1
HMR_6500,-1
FADRx2,3
HMR_6515,3
CLOHtex2,3
CLHCOtex,3
HMR_6545,3
HMR_6549,3
HMR_6550,3
HMR_6558,3
MITKP,3
ITKPK,3
MI3PS,3
HMR_6583,3
HMR_6584,3
HMR_6595,3
HMR_6607,-1
HMR_6611,3
HMR_6617,-1
HMR_6619,-1
HMR_6629,-1
HMR_6632,3
HMR_6633,3
HMR_6647,3
HMR_6728,3
HMR_6729,1
HMR_6747,3
HMR_6755,3
TYROX,1
HMR_6782,-1
4CMCOAS,-1
HMR_6785,-1
HMR_6786,-1
4HALDD,3
HMR_6826,3
HMR_6834,3
HMR_6838,3
HMR_6839,1
HMR_6844,3
HMR_6850,3
HMR_6854,3
HMR_6874,1
HMR_6876,-1
HMR_6907,3
HMR_6908,3
HMR_6909,3
HMR_6910,3
HMR_6975,3
HMR_6976,3
HMR_6977,3
HMR_6978,3
ICITt_x,-1
HMR_6989,3
HMR_7173,-1
HMR_7180,3
HMR_7181,3
HMR_7182,-1
HMR_7184,-1
HMR_7197,-1
HMR_7198,-1
HMR_7199,-1
HMR_7255,-1
HMR_7256,3
HMR_7257,-1
HMR_7278,3
HMR_7328,3
HMR_7329,3
HMR_7330,-1
HMR_7431,-1
HMR_7432,-1
HMR_7437,-1
HMR_7469,3
HMR_7628,3
PMI12346PS,3
SO4t4_3,1
GLYCTO1,1
HMR_7711,-1
AMPtn,-1
HMR_7715,-1
HMR_7720,-1
HMR_7724,-1
HMR_7727,-1
HMR_7748,3
HMR_7749,3
HMR_7755,1
HMR_7756,-1
HMR_7757,3
HMR_7758,3
HMR_7898,-1
HMR_7900,-1
HMR_7903,-1
HMR_7906,-1
HMR_7944,-1
HMR_7947,-1
HMR_7949,-1
APRGSTRNte,-1
HMR_8023,-1
HMR_8056,-1
HMR_8084,-1
HMR_8086,-1
3AIBt,-1
HMR_8271,-1
HMR_8287,3
HMR_8374,-1
HMR_8395,3
HMR_8397,3
HMR_8399,3
HMR_8418,-1
DCYTtm,3
HMR_8476,3
LALDO2,3
HMR_8505,-1
HMR_8510,-1
ID3ACALDtm,-1
HMR_8567,-1
HMR_8570,3
HMR_8571,3
HMR_8572,3
HMR_8573,3
HMR_8574,3
HMR_8575,3
HMR_8576,3
HMR_8577,3
HMR_8578,3
HMR_8579,3
HMR_8580,3
HMR_8582,3
HMR_8585,3
HMR_8588,-1
HMR_8590,-1
HMR_8643,3
CLFORtex2,3
HMR_8761,3
HMR_8762,3
HMR_8776,-1
GALt4_2,2
GLCt4_2,2
HMR_9019,-1
HMR_9174,-1
HMR_9175,-1
HMR_9176,-1
HMR_9177,-1
HMR_9178,-1
HMR_9179,-1
HMR_9180,-1
HMR_9184,-1
HMR_9185,-1
HMR_9187,-1
HMR_9188,-1
HMR_9189,-1
HMR_9191,3
HMR_9561,1
HMR_9581,2
HMR_9582,3
HMR_9583,1
HMR_9584,3
SO4t_e,3
HMR_9593,3
HMR_9602,3
HMR_9603,3
HMR_9604,3
HMR_9605,3
PNTOt1,3
HMR_9608,3
HMR_9609,3
HMR_9610,1
HMR_9612,-1
HMR_9613,3
HMR_9614,1
HMR_9615,1
HMR_9617,3
HMR_9619,3
HMR_9620,3
HMR_9621,1
HMR_9622,1
HMR_9623,1
HMR_9624,1
HMR_9625,-1
HMR_9626,-1
HMR_9627,-1
HMR_9628,-1
HMR_9629,-1
HMR_9630,-1
HMR_9631,-1
HMR_9634,-1
HMR_9635,-1
HMR_9638,-1
HMR_9639,-1
HMR_9640,-1
HMR_9642,-1
HMR_9644,-1
HMR_9647,-1
HMR_9648,-1
HMR_9652,-1
HMR_9656,-1
HMR_9657,-1
HMR_9658,-1
HMR_9660,-1
HMR_9661,-1
HMR_9662,-1
HMR_9663,-1
HMR_9665,-1
HMR_9667,-1
HMR_9669,-1
HMR_9670,-1
HMR_9671,-1
HMR_9674,-1
IND3ACtm,-1
FA160tp,-1
ACtp,-1
HMR_9680,-1
HMR_9716,-1
HSK,-1
HMR_9719,3
HMR_9720,-1
HMR_9726,1
ADD,-1
HMR_9801,1
GLUN,3
HMR_9803,-1
HMR_9804,3
HMR_9805,3
HMR_9807,1
EX_mem2emgacpail_prot_hs_e,-1
HMR_2957,3
HMR_6580,3
HMR_1635,3
C14STR,3
HMR_0980,3
HMR_1467,3
HMR_4816,3
HMR_1644,3
HMR_4772,3
HMR_1500,3
HMR_6672,-1
EX_nadh_e,-1
EX_glc__D_e,-1
EX_sbt__D_e,-1
12DHCHOLabc,3
12DHCHOLt,3
12DHCHOLt2,2
3DHCAS,2
3DHCDCAS,2
3DHCDCHOLabc,3
3DHCDCHOLt,3
3DHCDCHOLt2,2
3DHCHOLabc,3
3DHCHOLt,3
3DHCHOLt2,2
3DHDCAabc,2
3DHDCAS,2
3DHDCAt,3
3DHDCAt2,2
3DHLCAabc,2
