Gene_ID	Gene	BrainRegion	ExpressionEnergy
ENSG00000134001	EIF2S1	olfactory bulb	1.8
ENSG00000134001	EIF2S1	pons	0.7
ENSG00000134001	EIF2S1	thalamus	1.7
ENSG00000134013	LOXL2	amygdala	0.2
ENSG00000134013	LOXL2	basal ganglia	0.2
ENSG00000134013	LOXL2	cerebellum	1.1
ENSG00000134013	LOXL2	hippocampal formation	0.4
ENSG00000134013	LOXL2	hypothalamus	0.1
ENSG00000134013	LOXL2	medulla oblongata	2.3
ENSG00000134013	LOXL2	midbrain	0.5
ENSG00000134013	LOXL2	olfactory bulb	0.2
ENSG00000134013	LOXL2	pons	1.4
ENSG00000134013	LOXL2	thalamus	0.2
ENSG00000134014	ELP3	amygdala	4.7
ENSG00000134014	ELP3	basal ganglia	2.8
ENSG00000134014	ELP3	cerebellum	2.6
ENSG00000134014	ELP3	hippocampal formation	3.7
ENSG00000134014	ELP3	hypothalamus	4.4
ENSG00000134014	ELP3	medulla oblongata	4.7
ENSG00000134014	ELP3	midbrain	5.1
ENSG00000134014	ELP3	olfactory bulb	3.6
ENSG00000134014	ELP3	pons	3.7
ENSG00000134014	ELP3	thalamus	4.1
ENSG00000134020	PEBP4	amygdala	0
ENSG00000134020	PEBP4	basal ganglia	0.1
ENSG00000134020	PEBP4	cerebellum	0
ENSG00000134020	PEBP4	hippocampal formation	0
ENSG00000134020	PEBP4	hypothalamus	0.1
ENSG00000134020	PEBP4	medulla oblongata	0
ENSG00000134020	PEBP4	midbrain	0
ENSG00000134020	PEBP4	olfactory bulb	0.1
ENSG00000134020	PEBP4	pons	0
ENSG00000134020	PEBP4	thalamus	0
ENSG00000134028	ADAMDEC1	amygdala	0
ENSG00000134028	ADAMDEC1	basal ganglia	0
ENSG00000134028	ADAMDEC1	cerebellum	0
ENSG00000134028	ADAMDEC1	hippocampal formation	0
ENSG00000134028	ADAMDEC1	hypothalamus	0
ENSG00000134028	ADAMDEC1	medulla oblongata	0
ENSG00000134028	ADAMDEC1	midbrain	0
ENSG00000134028	ADAMDEC1	olfactory bulb	0.2
ENSG00000134028	ADAMDEC1	pons	0.2
ENSG00000134028	ADAMDEC1	thalamus	0.1
ENSG00000134030	CTIF	amygdala	0.9
ENSG00000134030	CTIF	basal ganglia	1
ENSG00000134030	CTIF	cerebellum	1.2
ENSG00000134030	CTIF	hippocampal formation	3.2
ENSG00000134030	CTIF	hypothalamus	2.7
ENSG00000134030	CTIF	medulla oblongata	5.3
ENSG00000134030	CTIF	midbrain	4.3
ENSG00000134030	CTIF	olfactory bulb	2.1
ENSG00000134030	CTIF	pons	4.3
ENSG00000134030	CTIF	thalamus	6.8
ENSG00000134042	MRO	amygdala	0
